No,지역,지역,매입자거주지,2015년,2015년,2016년,2016년,2017년,2017년,2018년,2018년,2019년,2019년,2020년,2020년,2021년,2021년,2022년,2022년,2023년,2023년,2024년,2024년
No,지역,지역,매입자거주지,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적
No,지역,지역,매입자거주지,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡
122,서울,강남구,관할시군구내,"""4,306""",406,"""3,868""",376,"""3,412""",333,"""2,046""",213,"""1,855""",192,"""1,727""",165,"""2,052""",172,"""1,313""",101,912,86,"""1,547""",150
123,서울,강남구,관할시도내,"""2,254""",279,"""2,185""",179,"""2,278""",193,"""1,613""",148,"""1,637""",141,"""1,401""",119,954,79,356,23,959,75,"""1,393""",119
124,서울,강남구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,서울,강남구,관할시도외_기타,"""1,688""",124,"""1,503""",114,"""1,667""",133,"""1,176""",101,"""1,180""",98,"""1,158""",92,596,48,217,17,572,42,873,69
126,서울,송파구,합계,"""8,237""",674,"""8,190""",692,"""8,043""",685,"""5,904""",513,"""5,566""",485,"""5,230""",443,"""2,396""",194,727,57,"""2,807""",227,"""4,329""",366
127,서울,송파구,관할시군구내,"""4,764""",405,"""4,115""",361,"""3,797""",339,"""2,560""",233,"""2,325""",211,"""2,062""",182,941,78,281,23,"""1,028""",88,"""1,625""",146
128,서울,송파구,관할시도내,"""2,071""",164,"""2,546""",212,"""2,496""",208,"""1,822""",155,"""1,808""",156,"""1,804""",150,859,69,251,19,958,76,"""1,574""",130
129,서울,송파구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,서울,송파구,관할시도외_기타,"""1,402""",105,"""1,529""",119,"""1,750""",138,"""1,522""",125,"""1,433""",118,"""1,364""",111,596,47,195,15,821,63,"""1,130""",92
131,서울,강동구,합계,"""6,786""",509,"""7,072""",569,"""6,291""",499,"""4,446""",346,"""3,837""",285,"""4,734""",349,"""2,082""",143,580,36,"""2,185""",159,"""3,467""",243
132,서울,강동구,관할시군구내,"""3,969""",306,"""2,968""",235,"""2,877""",232,"""1,726""",140,"""1,475""",115,"""1,863""",146,832,62,240,16,853,65,"""1,289""",100
133,서울,강동구,관할시도내,"""1,601""",116,"""2,804""",241,"""2,018""",159,"""1,633""",125,"""1,405""",101,"""1,771""",127,765,50,190,12,692,50,"""1,203""",80
134,서울,강동구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,서울,강동구,관할시도외_기타,"""1,216""",86,"""1,300""",93,"""1,396""",107,"""1,087""",81,957,69,"""1,100""",77,485,30,150,8,640,44,975,64
